dataset_protocol,seed,beta,method,endpoint,normalized_auc,start_value,end_value
CICIoT2023_R1,3407,0.1,Oracle-Score-Exact,validation_F1,0.9073849627161956,0.7887909284985627,0.8721993746471086
CICIoT2023_R1,3407,0.1,Oracle-Score-Exact,validation_PR_AUC,0.992277900077759,0.9865640524442738,0.9920249782024405
CICIoT2023_R1,3407,0.1,Oracle-Score-Exact,validation_FPR,0.4287069637120728,0.003446396676978411,0.8679540321898059
CICIoT2023_R1,3407,0.2,Full-Contextual,validation_F1,0.9491540663335079,0.943430885484073,0.9504773125528796
CICIoT2023_R1,3407,0.2,Full-Contextual,validation_PR_AUC,0.9916496075419637,0.9862136114411733,0.9931935903425707
CICIoT2023_R1,3407,0.2,Full-Contextual,validation_FPR,0.07393265039261585,0.0429321036730799,0.16659862597323238
CICIoT2023_R1,3407,0.2,Random-Budget,validation_F1,0.9033019549215621,0.892134682520871,0.9330503732415248
CICIoT2023_R1,3407,0.2,Random-Budget,validation_PR_AUC,0.9922171569517434,0.9916228911779678,0.9937156821523483
CICIoT2023_R1,3407,0.2,Random-Budget,validation_FPR,0.4760563938631727,0.7057640626937558,0.36766034550205823
CICIoT2023_R1,3407,0.2,Cost-Only,validation_F1,0.8798989390507551,0.8636715583834241,0.8569956482834927
CICIoT2023_R1,3407,0.2,Cost-Only,validation_PR_AUC,0.9920697417563348,0.9884318295106845,0.9932136366114741
CICIoT2023_R1,3407,0.2,Cost-Only,validation_FPR,0.7119909391651482,0.0047983619245667965,0.9916901563288437
CICIoT2023_R1,3407,0.2,Utility-Only,validation_F1,0.9287313121845154,0.9324314991502943,0.9323694229370748
CICIoT2023_R1,3407,0.2,Utility-Only,validation_PR_AUC,0.9912144805706817,0.9919639378513019,0.9934539459657152
CICIoT2023_R1,3407,0.2,Utility-Only,validation_FPR,0.00733620235746454,0.00747782825465449,0.0011925584353633
CICIoT2023_R1,3407,0.2,Utility-Cost-Ratio,validation_F1,0.9287313121845154,0.9324314991502943,0.9323694229370748
CICIoT2023_R1,3407,0.2,Utility-Cost-Ratio,validation_PR_AUC,0.9912144805706817,0.9919639378513019,0.9934539459657152
CICIoT2023_R1,3407,0.2,Utility-Cost-Ratio,validation_FPR,0.00733620235746454,0.00747782825465449,0.0011925584353633
CICIoT2023_R1,3407,0.2,CB-Score,validation_F1,0.9118071856729493,0.7972292858214742,0.9395959203153128
CICIoT2023_R1,3407,0.2,CB-Score,validation_PR_AUC,0.9889128273511125,0.9877652534178083,0.9917514221072935
CICIoT2023_R1,3407,0.2,CB-Score,validation_FPR,0.17871869159157217,0.000476897802142078,0.00970262503188275
CICIoT2023_R1,3407,0.2,Historical-DoubleCost,validation_F1,0.9118071856729493,0.7972292858214742,0.9395959203153128
CICIoT2023_R1,3407,0.2,Historical-DoubleCost,validation_PR_AUC,0.9889128273511125,0.9877652534178083,0.9917514221072935
CICIoT2023_R1,3407,0.2,Historical-DoubleCost,validation_FPR,0.17871869159157217,0.000476897802142078,0.00970262503188275
CICIoT2023_R1,3407,0.2,Oort-Style-Adapted,validation_F1,0.9224300354025522,0.8314866716893787,0.9304894963232367
CICIoT2023_R1,3407,0.2,Oort-Style-Adapted,validation_PR_AUC,0.9898396616885398,0.9527821997307362,0.9886542199602979
CICIoT2023_R1,3407,0.2,Oort-Style-Adapted,validation_FPR,0.017932956556195357,0.6406661166793844,0.0
CICIoT2023_R1,3407,0.2,Oracle-Score-Exact,validation_F1,0.9202030128946,0.860976049647138,0.9323815216375166
CICIoT2023_R1,3407,0.2,Oracle-Score-Exact,validation_PR_AUC,0.9896702451203585,0.9848027062132302,0.993046959925527
CICIoT2023_R1,3407,0.2,Oracle-Score-Exact,validation_FPR,0.17932996617992011,0.0006808079486881637,0.3206866922751808
CICIoT2023_R1,3407,0.4,Full-Contextual,validation_F1,0.9485379592803238,0.943430885484073,0.9453436789523183
CICIoT2023_R1,3407,0.4,Full-Contextual,validation_PR_AUC,0.9922347113415005,0.9862136114411733,0.9929771277701281
CICIoT2023_R1,3407,0.4,Full-Contextual,validation_FPR,0.12846804299995473,0.0429321036730799,0.24804389232259377
CICIoT2023_R1,3407,0.4,Random-Budget,validation_F1,0.918613368645246,0.8632203128173279,0.931070843147177
CICIoT2023_R1,3407,0.4,Random-Budget,validation_PR_AUC,0.9918731185418178,0.9903290144154228,0.9933864994269342
CICIoT2023_R1,3407,0.4,Random-Budget,validation_FPR,0.2649370016092391,0.024792045945012366,0.34439132943168416
CICIoT2023_R1,3407,0.4,Cost-Only,validation_F1,0.8822617687216503,0.8178114734821758,0.8796408676425976
CICIoT2023_R1,3407,0.4,Cost-Only,validation_PR_AUC,0.9925574399218775,0.9887888601549318,0.9933540351646218
CICIoT2023_R1,3407,0.4,Cost-Only,validation_FPR,0.6938240080350732,0.07492009107019539,0.8053667727702208
CICIoT2023_R1,3407,0.4,Utility-Only,validation_F1,0.9291914768822579,0.8636407371963204,0.9322771403184179
CICIoT2023_R1,3407,0.4,Utility-Only,validation_PR_AUC,0.9909286930439729,0.9855695139346727,0.9927801120832861
CICIoT2023_R1,3407,0.4,Utility-Only,validation_FPR,0.0009434384904608616,0.0023685747653446245,0.000711509672262934
CICIoT2023_R1,3407,0.4,Utility-Cost-Ratio,validation_F1,0.9291914768822579,0.8636407371963204,0.9322771403184179
CICIoT2023_R1,3407,0.4,Utility-Cost-Ratio,validation_PR_AUC,0.9909286930439729,0.9855695139346727,0.9927801120832861
CICIoT2023_R1,3407,0.4,Utility-Cost-Ratio,validation_FPR,0.0009434384904608616,0.0023685747653446245,0.000711509672262934
CICIoT2023_R1,3407,0.4,CB-Score,validation_F1,0.9208933277827702,0.8861313479125066,0.9321099271461324
CICIoT2023_R1,3407,0.4,CB-Score,validation_PR_AUC,0.9880428958994373,0.9899183121455869,0.9921073064322163
CICIoT2023_R1,3407,0.4,CB-Score,validation_FPR,0.0008764509976173127,0.015090787101849204,0.00036355258826199126
CICIoT2023_R1,3407,0.4,Historical-DoubleCost,validation_F1,0.9208933277827702,0.8861313479125066,0.9321099271461324
CICIoT2023_R1,3407,0.4,Historical-DoubleCost,validation_PR_AUC,0.9880428958994373,0.9899183121455869,0.9921073064322163
CICIoT2023_R1,3407,0.4,Historical-DoubleCost,validation_FPR,0.0008764509976173127,0.015090787101849204,0.00036355258826199126
CICIoT2023_R1,3407,0.4,Oort-Style-Adapted,validation_F1,0.924991042783526,0.8712613582159208,0.9323732801026592
CICIoT2023_R1,3407,0.4,Oort-Style-Adapted,validation_PR_AUC,0.9893083933735307,0.9027628257856596,0.9935683544959172
CICIoT2023_R1,3407,0.4,Oort-Style-Adapted,validation_FPR,0.01547996280208138,0.533515696113109,0.0013515662267451
CICIoT2023_R1,3407,0.4,Oracle-Score-Exact,validation_F1,0.9208933277827702,0.8861313479125066,0.9321099271461324
CICIoT2023_R1,3407,0.4,Oracle-Score-Exact,validation_PR_AUC,0.9880428958994373,0.9899183121455869,0.9921073064322163
CICIoT2023_R1,3407,0.4,Oracle-Score-Exact,validation_FPR,0.0008764509976173127,0.015090787101849204,0.00036355258826199126
CICIoT2023_R1,3407,0.6,Full-Contextual,validation_F1,0.9483887239402928,0.943430885484073,0.9468491312884255
CICIoT2023_R1,3407,0.6,Full-Contextual,validation_PR_AUC,0.9922708930813351,0.9862136114411733,0.9928127742357109
CICIoT2023_R1,3407,0.6,Full-Contextual,validation_FPR,0.1350334021692578,0.0429321036730799,0.23206524206365042
CICIoT2023_R1,3407,0.6,Random-Budget,validation_F1,0.9386583673112282,0.9177279960683173,0.9292788841330601
CICIoT2023_R1,3407,0.6,Random-Budget,validation_PR_AUC,0.9922097902520974,0.9723144271397318,0.9925952290532177
CICIoT2023_R1,3407,0.6,Random-Budget,validation_FPR,0.1795202243538051,0.19069289688465402,0.13167534825354685
CICIoT2023_R1,3407,0.6,Cost-Only,validation_F1,0.9249025626699189,0.9085977437059821,0.8975847758200622
CICIoT2023_R1,3407,0.6,Cost-Only,validation_PR_AUC,0.9926862746473671,0.9871333154633872,0.9932725121815982
CICIoT2023_R1,3407,0.6,Cost-Only,validation_FPR,0.35543169282011927,0.041847487097827804,0.6444069093986953
CICIoT2023_R1,3407,0.6,Utility-Only,validation_F1,0.9184274292864774,0.9243557909152673,0.9317278475021574
CICIoT2023_R1,3407,0.6,Utility-Only,validation_PR_AUC,0.9900202027329361,0.990061785710538,0.9896002211130533
CICIoT2023_R1,3407,0.6,Utility-Only,validation_FPR,0.003171602307308641,0.06219864221243345,0.0003231045844519345
CICIoT2023_R1,3407,0.6,Utility-Cost-Ratio,validation_F1,0.9184274292864774,0.9243557909152673,0.9317278475021574
CICIoT2023_R1,3407,0.6,Utility-Cost-Ratio,validation_PR_AUC,0.9900202027329361,0.990061785710538,0.9896002211130533
CICIoT2023_R1,3407,0.6,Utility-Cost-Ratio,validation_FPR,0.003171602307308641,0.06219864221243345,0.0003231045844519345
CICIoT2023_R1,3407,0.6,CB-Score,validation_F1,0.9229795973173542,0.9243557909152673,0.9329857441506032
CICIoT2023_R1,3407,0.6,CB-Score,validation_PR_AUC,0.991479813749678,0.990061785710538,0.9897126581026567
CICIoT2023_R1,3407,0.6,CB-Score,validation_FPR,0.005098178650532025,0.06219864221243345,0.0025193362501250496
CICIoT2023_R1,3407,0.6,Historical-DoubleCost,validation_F1,0.9229795973173542,0.9243557909152673,0.9329857441506032
CICIoT2023_R1,3407,0.6,Historical-DoubleCost,validation_PR_AUC,0.991479813749678,0.990061785710538,0.9897126581026567
CICIoT2023_R1,3407,0.6,Historical-DoubleCost,validation_FPR,0.005098178650532025,0.06219864221243345,0.0025193362501250496
CICIoT2023_R1,3407,0.6,Oort-Style-Adapted,validation_F1,0.9154017305433709,0.9243557909152673,0.9331776898328732
CICIoT2023_R1,3407,0.6,Oort-Style-Adapted,validation_PR_AUC,0.9907309809039085,0.990061785710538,0.9936389610035566
CICIoT2023_R1,3407,0.6,Oort-Style-Adapted,validation_FPR,0.0214849131118655,0.06219864221243345,0.0038161869931626
CICIoT2023_R1,3407,0.6,Oracle-Score-Exact,validation_F1,0.9229795973173542,0.9243557909152673,0.9329857441506032
CICIoT2023_R1,3407,0.6,Oracle-Score-Exact,validation_PR_AUC,0.991479813749678,0.990061785710538,0.9897126581026567
CICIoT2023_R1,3407,0.6,Oracle-Score-Exact,validation_FPR,0.005098178650532025,0.06219864221243345,0.0025193362501250496
CICIoT2023_R1,3407,0.8,Full-Contextual,validation_F1,0.9477285608512114,0.943430885484073,0.9384159858116459
CICIoT2023_R1,3407,0.8,Full-Contextual,validation_PR_AUC,0.9923387514832394,0.9862136114411733,0.99310382456192
CICIoT2023_R1,3407,0.8,Full-Contextual,validation_FPR,0.15019314160223612,0.0429321036730799,0.30983637359510885
CICIoT2023_R1,3407,0.8,Random-Budget,validation_F1,0.9438571266627226,0.9382941435269928,0.9238865386248963
CICIoT2023_R1,3407,0.8,Random-Budget,validation_PR_AUC,0.9925013239463619,0.9873833441792362,0.9933459980934863
CICIoT2023_R1,3407,0.8,Random-Budget,validation_FPR,0.19840805066234204,0.12403199495000561,0.43852428535637067
CICIoT2023_R1,3407,0.8,Cost-Only,validation_F1,0.94474776203135,0.9398294445226197,0.9390858311939557
CICIoT2023_R1,3407,0.8,Cost-Only,validation_PR_AUC,0.9926727250951157,0.987067364591988,0.9933074946051028
CICIoT2023_R1,3407,0.8,Cost-Only,validation_FPR,0.19272723423466134,0.041670638112876045,0.3024265568961749
CICIoT2023_R1,3407,0.8,Utility-Only,validation_F1,0.9169174986449792,0.8325282115795576,0.9324721247896884
CICIoT2023_R1,3407,0.8,Utility-Only,validation_PR_AUC,0.9905620892825056,0.989728655769914,0.9934092932185098
CICIoT2023_R1,3407,0.8,Utility-Only,validation_FPR,0.0016526904744768897,0.00804502054578107,0.0010335506439815
CICIoT2023_R1,3407,0.8,Utility-Cost-Ratio,validation_F1,0.9169174986449792,0.8325282115795576,0.9324721247896884
CICIoT2023_R1,3407,0.8,Utility-Cost-Ratio,validation_PR_AUC,0.9905620892825056,0.989728655769914,0.9934092932185098
CICIoT2023_R1,3407,0.8,Utility-Cost-Ratio,validation_FPR,0.0016526904744768897,0.00804502054578107,0.0010335506439815
CICIoT2023_R1,3407,0.8,CB-Score,validation_F1,0.9271280250539126,0.8457062799814742,0.9482542853643998
CICIoT2023_R1,3407,0.8,CB-Score,validation_PR_AUC,0.988890370444425,0.9530415579337791,0.9930746533454612
CICIoT2023_R1,3407,0.8,CB-Score,validation_FPR,0.14944464726138182,0.466382126520561,0.21383211117715945
CICIoT2023_R1,3407,0.8,Historical-DoubleCost,validation_F1,0.9271280250539126,0.8457062799814742,0.9482542853643998
CICIoT2023_R1,3407,0.8,Historical-DoubleCost,validation_PR_AUC,0.988890370444425,0.9530415579337791,0.9930746533454612
CICIoT2023_R1,3407,0.8,Historical-DoubleCost,validation_FPR,0.14944464726138182,0.466382126520561,0.21383211117715945
CICIoT2023_R1,3407,0.8,Oort-Style-Adapted,validation_F1,0.9169174986449792,0.8325282115795576,0.9324721247896884
CICIoT2023_R1,3407,0.8,Oort-Style-Adapted,validation_PR_AUC,0.9905620892825056,0.989728655769914,0.9934092932185098
CICIoT2023_R1,3407,0.8,Oort-Style-Adapted,validation_FPR,0.0016526904744768897,0.00804502054578107,0.0010335506439815
CICIoT2023_R1,3407,0.8,Oracle-Score-Exact,validation_F1,0.9271280250539126,0.8457062799814742,0.9482542853643998
CICIoT2023_R1,3407,0.8,Oracle-Score-Exact,validation_PR_AUC,0.988890370444425,0.9530415579337791,0.9930746533454612
CICIoT2023_R1,3407,0.8,Oracle-Score-Exact,validation_FPR,0.14944464726138182,0.466382126520561,0.21383211117715945
CICIoT2023_R1,3407,1.0,Full-Contextual,validation_F1,0.9477285608512114,0.943430885484073,0.9384159858116459
CICIoT2023_R1,3407,1.0,Full-Contextual,validation_PR_AUC,0.9923387514832394,0.9862136114411733,0.99310382456192
CICIoT2023_R1,3407,1.0,Full-Contextual,validation_FPR,0.15019314160223612,0.0429321036730799,0.30983637359510885
CICIoT2023_R1,3407,1.0,Random-Budget,validation_F1,0.9459873309219486,0.942985127976427,0.9449231043096493
CICIoT2023_R1,3407,1.0,Random-Budget,validation_PR_AUC,0.9926003772542339,0.987114054436566,0.9933752648802643
CICIoT2023_R1,3407,1.0,Random-Budget,validation_FPR,0.18285264664287523,0.04174998348676707,0.2525051347387073
CICIoT2023_R1,3407,1.0,Cost-Only,validation_F1,0.9459884451389213,0.9429855731229004,0.9449351373490201
CICIoT2023_R1,3407,1.0,Cost-Only,validation_PR_AUC,0.9926000748353265,0.9871131632638395,0.9933751368399769
CICIoT2023_R1,3407,1.0,Cost-Only,validation_FPR,0.18282750492801123,0.041750808817640324,0.25238782171936
CICIoT2023_R1,3407,1.0,Utility-Only,validation_F1,0.9169174986449792,0.8325282115795576,0.9324721247896884
CICIoT2023_R1,3407,1.0,Utility-Only,validation_PR_AUC,0.9905620892825056,0.989728655769914,0.9934092932185098
CICIoT2023_R1,3407,1.0,Utility-Only,validation_FPR,0.0016526904744768897,0.00804502054578107,0.0010335506439815
CICIoT2023_R1,3407,1.0,Utility-Cost-Ratio,validation_F1,0.9169174986449792,0.8325282115795576,0.9324721247896884
CICIoT2023_R1,3407,1.0,Utility-Cost-Ratio,validation_PR_AUC,0.9905620892825056,0.989728655769914,0.9934092932185098
CICIoT2023_R1,3407,1.0,Utility-Cost-Ratio,validation_FPR,0.0016526904744768897,0.00804502054578107,0.0010335506439815
CICIoT2023_R1,3407,1.0,CB-Score,validation_F1,0.9263491727017577,0.8457062799814742,0.9524402224270156
CICIoT2023_R1,3407,1.0,CB-Score,validation_PR_AUC,0.9888912930653063,0.9530415579337791,0.9929230266269532
CICIoT2023_R1,3407,1.0,CB-Score,validation_FPR,0.14873650674357947,0.466382126520561,0.12005358062901954
CICIoT2023_R1,3407,1.0,Historical-DoubleCost,validation_F1,0.9263491727017577,0.8457062799814742,0.9524402224270156
CICIoT2023_R1,3407,1.0,Historical-DoubleCost,validation_PR_AUC,0.9888912930653063,0.9530415579337791,0.9929230266269532
CICIoT2023_R1,3407,1.0,Historical-DoubleCost,validation_FPR,0.14873650674357947,0.466382126520561,0.12005358062901954
CICIoT2023_R1,3407,1.0,Oort-Style-Adapted,validation_F1,0.9169174986449792,0.8325282115795576,0.9324721247896884
CICIoT2023_R1,3407,1.0,Oort-Style-Adapted,validation_PR_AUC,0.9905620892825056,0.989728655769914,0.9934092932185098
CICIoT2023_R1,3407,1.0,Oort-Style-Adapted,validation_FPR,0.0016526904744768897,0.00804502054578107,0.0010335506439815
CICIoT2023_R1,3407,1.0,Oracle-Score-Exact,validation_F1,0.9263491727017577,0.8457062799814742,0.9524402224270156
CICIoT2023_R1,3407,1.0,Oracle-Score-Exact,validation_PR_AUC,0.9888912930653063,0.9530415579337791,0.9929230266269532
CICIoT2023_R1,3407,1.0,Oracle-Score-Exact,validation_FPR,0.14873650674357947,0.466382126520561,0.12005358062901954
CICIoT2023_R1,11,0.1,Full-Contextual,validation_F1,0.9397893055596008,0.9044585987261148,0.94618471533919
CICIoT2023_R1,11,0.1,Full-Contextual,validation_PR_AUC,0.9744603914877308,0.8810636841995586,0.9921632349074987
CICIoT2023_R1,11,0.1,Full-Contextual,validation_FPR,0.11239982478410072,0.5019598432125429,0.03825970853424594
CICIoT2023_R1,11,0.1,Random-Budget,validation_F1,0.9113627535978989,0.8901201403704205,0.9522667404715295
CICIoT2023_R1,11,0.1,Random-Budget,validation_PR_AUC,0.990296783351788,0.9025735732623926,0.9937766992266072
CICIoT2023_R1,11,0.1,Random-Budget,validation_FPR,0.5178216024201698,0.7182785639287671,0.144072356429107
CICIoT2023_R1,11,0.1,Cost-Only,validation_F1,0.9186372233623283,0.8191711147327408,0.929539604324848
CICIoT2023_R1,11,0.1,Cost-Only,validation_PR_AUC,0.9885848881711625,0.9848619374805815,0.9881742667094049
CICIoT2023_R1,11,0.1,Cost-Only,validation_FPR,0.0001238570003173045,0.00020739499954856047,0.00025015698601503565
CICIoT2023_R1,11,0.1,Utility-Only,validation_F1,0.9261791713778807,0.9340346375881976,0.933848569442516
CICIoT2023_R1,11,0.1,Utility-Only,validation_PR_AUC,0.9922946281910178,0.9869490870877085,0.9940696736209707
CICIoT2023_R1,11,0.1,Utility-Only,validation_FPR,0.0819997097102978,0.3237341012718982,0.007122207531507838
CICIoT2023_R1,11,0.1,Utility-Cost-Ratio,validation_F1,0.9261791713778807,0.9340346375881976,0.933848569442516
CICIoT2023_R1,11,0.1,Utility-Cost-Ratio,validation_PR_AUC,0.9922946281910178,0.9869490870877085,0.9940696736209707
CICIoT2023_R1,11,0.1,Utility-Cost-Ratio,validation_FPR,0.0819997097102978,0.3237341012718982,0.007122207531507838
CICIoT2023_R1,11,0.1,CB-Score,validation_F1,0.9491979783296558,0.9263912372592007,0.9437022399112522
CICIoT2023_R1,11,0.1,CB-Score,validation_PR_AUC,0.9933835668852109,0.9892868277229614,0.9937015629127364
CICIoT2023_R1,11,0.1,CB-Score,validation_FPR,0.1631312465804446,0.3996293676413245,0.13635155013690733
CICIoT2023_R1,11,0.1,Historical-DoubleCost,validation_F1,0.9475126642875101,0.9263912372592007,0.9472619185040141
CICIoT2023_R1,11,0.1,Historical-DoubleCost,validation_PR_AUC,0.9933854689432035,0.9892868277229614,0.9937862672983142
CICIoT2023_R1,11,0.1,Historical-DoubleCost,validation_FPR,0.15334523890454696,0.3996293676413245,0.08532358731018717
CICIoT2023_R1,11,0.1,Oort-Style-Adapted,validation_F1,0.9130807757360139,0.9340346375881976,0.9560214397177556
CICIoT2023_R1,11,0.1,Oort-Style-Adapted,validation_PR_AUC,0.9915306422233592,0.9869490870877085,0.9934210556462184
CICIoT2023_R1,11,0.1,Oort-Style-Adapted,validation_FPR,0.10516873314969245,0.3237341012718982,0.0775137988960883
CICIoT2023_R1,11,0.1,Oracle-Score-Exact,validation_F1,0.9491979783296558,0.9263912372592007,0.9437022399112522
CICIoT2023_R1,11,0.1,Oracle-Score-Exact,validation_PR_AUC,0.9933835668852109,0.9892868277229614,0.9937015629127364
CICIoT2023_R1,11,0.1,Oracle-Score-Exact,validation_FPR,0.1631312465804446,0.3996293676413245,0.13635155013690733
CICIoT2023_R1,11,0.2,Full-Contextual,validation_F1,0.9432859071923614,0.9044585987261148,0.9543395693143222
CICIoT2023_R1,11,0.2,Full-Contextual,validation_PR_AUC,0.9802120900720237,0.8810636841995586,0.9926195140968312
CICIoT2023_R1,11,0.2,Full-Contextual,validation_FPR,0.09293565912534775,0.5019598432125429,0.07297115086924826
CICIoT2023_R1,11,0.2,Random-Budget,validation_F1,0.9096764263332774,0.9059406955320519,0.9235479362557297
CICIoT2023_R1,11,0.2,Random-Budget,validation_PR_AUC,0.9912644081525416,0.9901400477235666,0.9925246231080073
CICIoT2023_R1,11,0.2,Random-Budget,validation_FPR,0.3404759632917846,0.0033341701689657286,0.4288072038615151
CICIoT2023_R1,11,0.2,Cost-Only,validation_F1,0.8665225074386231,0.9355531223262388,0.8571297957690945
CICIoT2023_R1,11,0.2,Cost-Only,validation_PR_AUC,0.9923951789966887,0.9899784497224322,0.9933245556286635
CICIoT2023_R1,11,0.2,Cost-Only,validation_FPR,0.9197859831022582,0.33135971287241717,1.0
CICIoT2023_R1,11,0.2,Utility-Only,validation_F1,0.9233213561749517,0.843452753500817,0.9389112846390212
CICIoT2023_R1,11,0.2,Utility-Only,validation_PR_AUC,0.9915893402778646,0.9890944043807323,0.992913050332936
CICIoT2023_R1,11,0.2,Utility-Only,validation_FPR,0.023680712846820898,0.0009831628322968702,0.0112790976721862
CICIoT2023_R1,11,0.2,Utility-Cost-Ratio,validation_F1,0.9227067008207174,0.843452753500817,0.9301958692592353
CICIoT2023_R1,11,0.2,Utility-Cost-Ratio,validation_PR_AUC,0.9916007927417398,0.9890944043807323,0.9904115854765504
CICIoT2023_R1,11,0.2,Utility-Cost-Ratio,validation_FPR,0.03647236104340004,0.0009831628322968702,0.003572916975033416
CICIoT2023_R1,11,0.2,CB-Score,validation_F1,0.9105683767261554,0.921675897782999,0.9388731063699192
CICIoT2023_R1,11,0.2,CB-Score,validation_PR_AUC,0.9917177584987718,0.9903267141964632,0.9922703223824016
CICIoT2023_R1,11,0.2,CB-Score,validation_FPR,0.09676731564871939,0.1621155798710064,0.015558020995263442
CICIoT2023_R1,11,0.2,Historical-DoubleCost,validation_F1,0.9105683767261554,0.921675897782999,0.9388731063699192
CICIoT2023_R1,11,0.2,Historical-DoubleCost,validation_PR_AUC,0.9917177584987718,0.9903267141964632,0.9922703223824016
CICIoT2023_R1,11,0.2,Historical-DoubleCost,validation_FPR,0.09676731564871939,0.1621155798710064,0.015558020995263442
CICIoT2023_R1,11,0.2,Oort-Style-Adapted,validation_F1,0.9320819580445279,0.8033204905590521,0.9371396978656636
CICIoT2023_R1,11,0.2,Oort-Style-Adapted,validation_PR_AUC,0.9919351428308657,0.9884894210016072,0.9907457210929215
CICIoT2023_R1,11,0.2,Oort-Style-Adapted,validation_FPR,0.01809036888310316,0.0011185489989609717,0.024336916777963576
CICIoT2023_R1,11,0.2,Oracle-Score-Exact,validation_F1,0.887354431575336,0.8146044724425857,0.9520491309905337
CICIoT2023_R1,11,0.2,Oracle-Score-Exact,validation_PR_AUC,0.9856733219960274,0.924609391298845,0.993139815523583
CICIoT2023_R1,11,0.2,Oracle-Score-Exact,validation_FPR,0.1330129005447989,0.31465285525743225,0.11184496024613072
CICIoT2023_R1,11,0.4,Full-Contextual,validation_F1,0.9483555027918324,0.9044585987261148,0.9549335343223334
CICIoT2023_R1,11,0.4,Full-Contextual,validation_PR_AUC,0.985625648286281,0.8810636841995586,0.9928891519738664
CICIoT2023_R1,11,0.4,Full-Contextual,validation_FPR,0.08513079769245481,0.5019598432125429,0.08295898494257538
CICIoT2023_R1,11,0.4,Random-Budget,validation_F1,0.9202578739745644,0.9084071217744013,0.9203894466996287
CICIoT2023_R1,11,0.4,Random-Budget,validation_PR_AUC,0.9901463075234014,0.9630972361108976,0.9934198664493249
CICIoT2023_R1,11,0.4,Random-Budget,validation_FPR,0.25606877140991474,0.44690968058715747,0.45224545167374364
CICIoT2023_R1,11,0.4,Cost-Only,validation_F1,0.8820301756751782,0.8777741657472361,0.9113137406343548
CICIoT2023_R1,11,0.4,Cost-Only,validation_PR_AUC,0.9906200327568307,0.9827861771811823,0.9936203296775205
CICIoT2023_R1,11,0.4,Cost-Only,validation_FPR,0.707832026393088,0.17846212572895945,0.5600977754462543
CICIoT2023_R1,11,0.4,Utility-Only,validation_F1,0.9282362415672905,0.8888722064058575,0.9343007164445992
CICIoT2023_R1,11,0.4,Utility-Only,validation_PR_AUC,0.9919674980849915,0.9894961673850506,0.9924821444972645
CICIoT2023_R1,11,0.4,Utility-Only,validation_FPR,0.006016026510191903,0.0038276331133619335,0.005005577211379442
CICIoT2023_R1,11,0.4,Utility-Cost-Ratio,validation_F1,0.9282362415672905,0.8888722064058575,0.9343007164445992
CICIoT2023_R1,11,0.4,Utility-Cost-Ratio,validation_PR_AUC,0.9919674980849915,0.9894961673850506,0.9924821444972645
CICIoT2023_R1,11,0.4,Utility-Cost-Ratio,validation_FPR,0.006016026510191903,0.0038276331133619335,0.005005577211379442
CICIoT2023_R1,11,0.4,CB-Score,validation_F1,0.9220125102474824,0.8651546961973607,0.9302075231355306
CICIoT2023_R1,11,0.4,CB-Score,validation_PR_AUC,0.9915695375781274,0.9875031222591439,0.988331176503324
CICIoT2023_R1,11,0.4,CB-Score,validation_FPR,0.049214896687877874,0.003757022408252321,0.001333269139635807
CICIoT2023_R1,11,0.4,Historical-DoubleCost,validation_F1,0.9257822402883508,0.8651546961973607,0.9348743347596118
CICIoT2023_R1,11,0.4,Historical-DoubleCost,validation_PR_AUC,0.9922692926744562,0.9875031222591439,0.9937954065358522
CICIoT2023_R1,11,0.4,Historical-DoubleCost,validation_FPR,0.06410133840795189,0.003757022408252321,0.0066486364646445965
CICIoT2023_R1,11,0.4,Oort-Style-Adapted,validation_F1,0.9282733679302236,0.8888722064058575,0.931122884976927
CICIoT2023_R1,11,0.4,Oort-Style-Adapted,validation_PR_AUC,0.9922877200288224,0.9894961673850506,0.9938792091600622
CICIoT2023_R1,11,0.4,Oort-Style-Adapted,validation_FPR,0.006274939167349008,0.0038276331133619335,0.0019998400127989
CICIoT2023_R1,11,0.4,Oracle-Score-Exact,validation_F1,0.9252560122085565,0.8651546961973607,0.9426179760667142
CICIoT2023_R1,11,0.4,Oracle-Score-Exact,validation_PR_AUC,0.992138727813518,0.9875031222591439,0.993424469496955
CICIoT2023_R1,11,0.4,Oracle-Score-Exact,validation_FPR,0.07456531256360302,0.003757022408252321,0.017663390494091245
CICIoT2023_R1,11,0.6,Full-Contextual,validation_F1,0.9494917554802874,0.9044585987261148,0.9542044561307008
CICIoT2023_R1,11,0.6,Full-Contextual,validation_PR_AUC,0.9869076987875088,0.8810636841995586,0.9934658358135575
CICIoT2023_R1,11,0.6,Full-Contextual,validation_FPR,0.08712991637196943,0.5019598432125429,0.10214060572935815
CICIoT2023_R1,11,0.6,Random-Budget,validation_F1,0.9226340006400979,0.9114485256438097,0.9538947434808795
CICIoT2023_R1,11,0.6,Random-Budget,validation_PR_AUC,0.9915509067397433,0.9611847987177935,0.9937323629648065
CICIoT2023_R1,11,0.6,Random-Budget,validation_FPR,0.2435398045676279,0.13186681087666663,0.03689911552919721
CICIoT2023_R1,11,0.6,Cost-Only,validation_F1,0.9077132316812669,0.910880480956298,0.898130867326087
CICIoT2023_R1,11,0.6,Cost-Only,validation_PR_AUC,0.9918297812656073,0.955325246767196,0.993708445583607
