dataset,seed,beta,method,endpoint,fraction_of_full_final,target_value,reached,round,E2E_broadcast_bytes
CICIoT2023_R1,777,0.2,Full-Contextual,F1,0.9,0.8576689129157041,True,0.0,519846.0
CICIoT2023_R1,777,0.2,Full-Contextual,F1,0.95,0.9053171858554654,True,1.0,1036769.0
CICIoT2023_R1,777,0.2,Full-Contextual,PR_AUC,0.9,0.8940980828870453,True,1.0,1036769.0
CICIoT2023_R1,777,0.2,Full-Contextual,PR_AUC,0.95,0.9437701986029922,True,1.0,1036769.0
CICIoT2023_R1,777,0.2,Random-Budget,F1,0.9,0.8576689129157041,True,1.0,287982.0
CICIoT2023_R1,777,0.2,Random-Budget,F1,0.95,0.9053171858554654,True,1.0,287982.0
CICIoT2023_R1,777,0.2,Random-Budget,PR_AUC,0.9,0.8940980828870453,True,1.0,287982.0
CICIoT2023_R1,777,0.2,Random-Budget,PR_AUC,0.95,0.9437701986029922,True,1.0,287982.0
CICIoT2023_R1,777,0.2,Cost-Only,F1,0.9,0.8576689129157041,True,2.0,425232.0
CICIoT2023_R1,777,0.2,Cost-Only,F1,0.95,0.9053171858554654,True,4.0,695199.0
CICIoT2023_R1,777,0.2,Cost-Only,PR_AUC,0.9,0.8940980828870453,True,2.0,425232.0
CICIoT2023_R1,777,0.2,Cost-Only,PR_AUC,0.95,0.9437701986029922,True,4.0,695199.0
CICIoT2023_R1,777,0.2,Utility-Only,F1,0.9,0.8576689129157041,True,2.0,385396.0
CICIoT2023_R1,777,0.2,Utility-Only,F1,0.95,0.9053171858554654,True,2.0,385396.0
CICIoT2023_R1,777,0.2,Utility-Only,PR_AUC,0.9,0.8940980828870453,True,1.0,288141.0
CICIoT2023_R1,777,0.2,Utility-Only,PR_AUC,0.95,0.9437701986029922,True,1.0,288141.0
CICIoT2023_R1,777,0.2,Utility-Cost-Ratio,F1,0.9,0.8576689129157041,True,2.0,385396.0
CICIoT2023_R1,777,0.2,Utility-Cost-Ratio,F1,0.95,0.9053171858554654,True,2.0,385396.0
CICIoT2023_R1,777,0.2,Utility-Cost-Ratio,PR_AUC,0.9,0.8940980828870453,True,1.0,288141.0
CICIoT2023_R1,777,0.2,Utility-Cost-Ratio,PR_AUC,0.95,0.9437701986029922,True,1.0,288141.0
CICIoT2023_R1,777,0.2,CB-Score,F1,0.9,0.8576689129157041,True,1.0,241687.0
CICIoT2023_R1,777,0.2,CB-Score,F1,0.95,0.9053171858554654,True,1.0,241687.0
CICIoT2023_R1,777,0.2,CB-Score,PR_AUC,0.9,0.8940980828870453,True,0.0,97599.0
CICIoT2023_R1,777,0.2,CB-Score,PR_AUC,0.95,0.9437701986029922,True,0.0,97599.0
CICIoT2023_R1,777,0.2,Historical-DoubleCost,F1,0.9,0.8576689129157041,True,1.0,241687.0
CICIoT2023_R1,777,0.2,Historical-DoubleCost,F1,0.95,0.9053171858554654,True,1.0,241687.0
CICIoT2023_R1,777,0.2,Historical-DoubleCost,PR_AUC,0.9,0.8940980828870453,True,0.0,97599.0
CICIoT2023_R1,777,0.2,Historical-DoubleCost,PR_AUC,0.95,0.9437701986029922,True,0.0,97599.0
CICIoT2023_R1,777,0.2,Oort-Style-Adapted,F1,0.9,0.8576689129157041,True,2.0,431845.0
CICIoT2023_R1,777,0.2,Oort-Style-Adapted,F1,0.95,0.9053171858554654,True,2.0,431845.0
CICIoT2023_R1,777,0.2,Oort-Style-Adapted,PR_AUC,0.9,0.8940980828870453,True,1.0,288147.0
CICIoT2023_R1,777,0.2,Oort-Style-Adapted,PR_AUC,0.95,0.9437701986029922,True,1.0,288147.0
CICIoT2023_R1,777,0.2,Oracle-Score-Exact,F1,0.9,0.8576689129157041,True,1.0,241687.0
CICIoT2023_R1,777,0.2,Oracle-Score-Exact,F1,0.95,0.9053171858554654,True,1.0,241687.0
CICIoT2023_R1,777,0.2,Oracle-Score-Exact,PR_AUC,0.9,0.8940980828870453,True,0.0,97599.0
CICIoT2023_R1,777,0.2,Oracle-Score-Exact,PR_AUC,0.95,0.9437701986029922,True,0.0,97599.0
CICIoT2023_R1,777,0.4,Full-Contextual,F1,0.9,0.8576689129157041,True,0.0,519846.0
CICIoT2023_R1,777,0.4,Full-Contextual,F1,0.95,0.9053171858554654,True,1.0,1036769.0
CICIoT2023_R1,777,0.4,Full-Contextual,PR_AUC,0.9,0.8940980828870453,True,1.0,1036769.0
CICIoT2023_R1,777,0.4,Full-Contextual,PR_AUC,0.95,0.9437701986029922,True,1.0,1036769.0
CICIoT2023_R1,777,0.4,Random-Budget,F1,0.9,0.8576689129157041,True,1.0,475719.0
CICIoT2023_R1,777,0.4,Random-Budget,F1,0.95,0.9053171858554654,True,1.0,475719.0
CICIoT2023_R1,777,0.4,Random-Budget,PR_AUC,0.9,0.8940980828870453,True,1.0,475719.0
CICIoT2023_R1,777,0.4,Random-Budget,PR_AUC,0.95,0.9437701986029922,True,1.0,475719.0
CICIoT2023_R1,777,0.4,Cost-Only,F1,0.9,0.8576689129157041,True,1.0,475407.0
CICIoT2023_R1,777,0.4,Cost-Only,F1,0.95,0.9053171858554654,True,1.0,475407.0
CICIoT2023_R1,777,0.4,Cost-Only,PR_AUC,0.9,0.8940980828870453,True,1.0,475407.0
CICIoT2023_R1,777,0.4,Cost-Only,PR_AUC,0.95,0.9437701986029922,True,1.0,475407.0
CICIoT2023_R1,777,0.4,Utility-Only,F1,0.9,0.8576689129157041,True,1.0,475778.0
CICIoT2023_R1,777,0.4,Utility-Only,F1,0.95,0.9053171858554654,True,2.0,712882.0
CICIoT2023_R1,777,0.4,Utility-Only,PR_AUC,0.9,0.8940980828870453,True,1.0,475778.0
CICIoT2023_R1,777,0.4,Utility-Only,PR_AUC,0.95,0.9437701986029922,True,1.0,475778.0
CICIoT2023_R1,777,0.4,Utility-Cost-Ratio,F1,0.9,0.8576689129157041,True,1.0,475778.0
CICIoT2023_R1,777,0.4,Utility-Cost-Ratio,F1,0.95,0.9053171858554654,True,2.0,712882.0
CICIoT2023_R1,777,0.4,Utility-Cost-Ratio,PR_AUC,0.9,0.8940980828870453,True,1.0,475778.0
CICIoT2023_R1,777,0.4,Utility-Cost-Ratio,PR_AUC,0.95,0.9437701986029922,True,1.0,475778.0
CICIoT2023_R1,777,0.4,CB-Score,F1,0.9,0.8576689129157041,True,0.0,191666.0
CICIoT2023_R1,777,0.4,CB-Score,F1,0.95,0.9053171858554654,True,0.0,191666.0
CICIoT2023_R1,777,0.4,CB-Score,PR_AUC,0.9,0.8940980828870453,True,0.0,191666.0
CICIoT2023_R1,777,0.4,CB-Score,PR_AUC,0.95,0.9437701986029922,True,0.0,191666.0
CICIoT2023_R1,777,0.4,Historical-DoubleCost,F1,0.9,0.8576689129157041,True,0.0,191666.0
CICIoT2023_R1,777,0.4,Historical-DoubleCost,F1,0.95,0.9053171858554654,True,0.0,191666.0
CICIoT2023_R1,777,0.4,Historical-DoubleCost,PR_AUC,0.9,0.8940980828870453,True,0.0,191666.0
CICIoT2023_R1,777,0.4,Historical-DoubleCost,PR_AUC,0.95,0.9437701986029922,True,0.0,191666.0
CICIoT2023_R1,777,0.4,Oort-Style-Adapted,F1,0.9,0.8576689129157041,True,1.0,475833.0
CICIoT2023_R1,777,0.4,Oort-Style-Adapted,F1,0.95,0.9053171858554654,True,2.0,712882.0
CICIoT2023_R1,777,0.4,Oort-Style-Adapted,PR_AUC,0.9,0.8940980828870453,True,1.0,475833.0
CICIoT2023_R1,777,0.4,Oort-Style-Adapted,PR_AUC,0.95,0.9437701986029922,True,1.0,475833.0
CICIoT2023_R1,777,0.4,Oracle-Score-Exact,F1,0.9,0.8576689129157041,True,0.0,191666.0
CICIoT2023_R1,777,0.4,Oracle-Score-Exact,F1,0.95,0.9053171858554654,True,0.0,191666.0
CICIoT2023_R1,777,0.4,Oracle-Score-Exact,PR_AUC,0.9,0.8940980828870453,True,0.0,191666.0
CICIoT2023_R1,777,0.4,Oracle-Score-Exact,PR_AUC,0.95,0.9437701986029922,True,0.0,191666.0
CICIoT2023_R1,777,0.6,Full-Contextual,F1,0.9,0.8576689129157041,True,0.0,519846.0
CICIoT2023_R1,777,0.6,Full-Contextual,F1,0.95,0.9053171858554654,True,1.0,1036769.0
CICIoT2023_R1,777,0.6,Full-Contextual,PR_AUC,0.9,0.8940980828870453,True,1.0,1036769.0
CICIoT2023_R1,777,0.6,Full-Contextual,PR_AUC,0.95,0.9437701986029922,True,1.0,1036769.0
CICIoT2023_R1,777,0.6,Random-Budget,F1,0.9,0.8576689129157041,True,1.0,663321.0
CICIoT2023_R1,777,0.6,Random-Budget,F1,0.95,0.9053171858554654,True,1.0,663321.0
CICIoT2023_R1,777,0.6,Random-Budget,PR_AUC,0.9,0.8940980828870453,True,1.0,663321.0
CICIoT2023_R1,777,0.6,Random-Budget,PR_AUC,0.95,0.9437701986029922,True,1.0,663321.0
CICIoT2023_R1,777,0.6,Cost-Only,F1,0.9,0.8576689129157041,True,1.0,663186.0
CICIoT2023_R1,777,0.6,Cost-Only,F1,0.95,0.9053171858554654,True,1.0,663186.0
CICIoT2023_R1,777,0.6,Cost-Only,PR_AUC,0.9,0.8940980828870453,True,1.0,663186.0
CICIoT2023_R1,777,0.6,Cost-Only,PR_AUC,0.95,0.9437701986029922,True,1.0,663186.0
CICIoT2023_R1,777,0.6,Utility-Only,F1,0.9,0.8576689129157041,True,0.0,332538.0
CICIoT2023_R1,777,0.6,Utility-Only,F1,0.95,0.9053171858554654,True,1.0,663456.0
CICIoT2023_R1,777,0.6,Utility-Only,PR_AUC,0.9,0.8940980828870453,True,1.0,663456.0
CICIoT2023_R1,777,0.6,Utility-Only,PR_AUC,0.95,0.9437701986029922,True,1.0,663456.0
CICIoT2023_R1,777,0.6,Utility-Cost-Ratio,F1,0.9,0.8576689129157041,True,0.0,332538.0
CICIoT2023_R1,777,0.6,Utility-Cost-Ratio,F1,0.95,0.9053171858554654,True,1.0,663456.0
CICIoT2023_R1,777,0.6,Utility-Cost-Ratio,PR_AUC,0.9,0.8940980828870453,True,1.0,663456.0
CICIoT2023_R1,777,0.6,Utility-Cost-Ratio,PR_AUC,0.95,0.9437701986029922,True,1.0,663456.0
CICIoT2023_R1,777,0.6,CB-Score,F1,0.9,0.8576689129157041,True,0.0,285816.0
CICIoT2023_R1,777,0.6,CB-Score,F1,0.95,0.9053171858554654,True,0.0,285816.0
CICIoT2023_R1,777,0.6,CB-Score,PR_AUC,0.9,0.8940980828870453,True,0.0,285816.0
CICIoT2023_R1,777,0.6,CB-Score,PR_AUC,0.95,0.9437701986029922,True,0.0,285816.0
CICIoT2023_R1,777,0.6,Historical-DoubleCost,F1,0.9,0.8576689129157041,True,0.0,285816.0
CICIoT2023_R1,777,0.6,Historical-DoubleCost,F1,0.95,0.9053171858554654,True,0.0,285816.0
CICIoT2023_R1,777,0.6,Historical-DoubleCost,PR_AUC,0.9,0.8940980828870453,True,0.0,285816.0
CICIoT2023_R1,777,0.6,Historical-DoubleCost,PR_AUC,0.95,0.9437701986029922,True,0.0,285816.0
CICIoT2023_R1,777,0.6,Oort-Style-Adapted,F1,0.9,0.8576689129157041,True,0.0,332479.0
CICIoT2023_R1,777,0.6,Oort-Style-Adapted,F1,0.95,0.9053171858554654,True,1.0,663311.0
CICIoT2023_R1,777,0.6,Oort-Style-Adapted,PR_AUC,0.9,0.8940980828870453,True,1.0,663311.0
CICIoT2023_R1,777,0.6,Oort-Style-Adapted,PR_AUC,0.95,0.9437701986029922,True,1.0,663311.0
CICIoT2023_R1,777,0.6,Oracle-Score-Exact,F1,0.9,0.8576689129157041,True,0.0,285816.0
CICIoT2023_R1,777,0.6,Oracle-Score-Exact,F1,0.95,0.9053171858554654,True,0.0,285816.0
CICIoT2023_R1,777,0.6,Oracle-Score-Exact,PR_AUC,0.9,0.8940980828870453,True,0.0,285816.0
CICIoT2023_R1,777,0.6,Oracle-Score-Exact,PR_AUC,0.95,0.9437701986029922,True,0.0,285816.0
CICIoT2023_R1,777,0.8,Full-Contextual,F1,0.9,0.8576689129157041,True,0.0,519846.0
CICIoT2023_R1,777,0.8,Full-Contextual,F1,0.95,0.9053171858554654,True,1.0,1036769.0
CICIoT2023_R1,777,0.8,Full-Contextual,PR_AUC,0.9,0.8940980828870453,True,1.0,1036769.0
CICIoT2023_R1,777,0.8,Full-Contextual,PR_AUC,0.95,0.9437701986029922,True,1.0,1036769.0
CICIoT2023_R1,777,0.8,Random-Budget,F1,0.9,0.8576689129157041,True,0.0,426506.0
CICIoT2023_R1,777,0.8,Random-Budget,F1,0.95,0.9053171858554654,True,1.0,850794.0
CICIoT2023_R1,777,0.8,Random-Budget,PR_AUC,0.9,0.8940980828870453,True,1.0,850794.0
CICIoT2023_R1,777,0.8,Random-Budget,PR_AUC,0.95,0.9437701986029922,True,1.0,850794.0
CICIoT2023_R1,777,0.8,Cost-Only,F1,0.9,0.8576689129157041,True,0.0,426530.0
CICIoT2023_R1,777,0.8,Cost-Only,F1,0.95,0.9053171858554654,True,1.0,850800.0
CICIoT2023_R1,777,0.8,Cost-Only,PR_AUC,0.9,0.8940980828870453,True,1.0,850800.0
CICIoT2023_R1,777,0.8,Cost-Only,PR_AUC,0.95,0.9437701986029922,True,1.0,850800.0
CICIoT2023_R1,777,0.8,Utility-Only,F1,0.9,0.8576689129157041,True,0.0,426634.0
CICIoT2023_R1,777,0.8,Utility-Only,F1,0.95,0.9053171858554654,True,1.0,850989.0
CICIoT2023_R1,777,0.8,Utility-Only,PR_AUC,0.9,0.8940980828870453,True,1.0,850989.0
CICIoT2023_R1,777,0.8,Utility-Only,PR_AUC,0.95,0.9437701986029922,True,1.0,850989.0
CICIoT2023_R1,777,0.8,Utility-Cost-Ratio,F1,0.9,0.8576689129157041,True,0.0,426634.0
CICIoT2023_R1,777,0.8,Utility-Cost-Ratio,F1,0.95,0.9053171858554654,True,1.0,850989.0
CICIoT2023_R1,777,0.8,Utility-Cost-Ratio,PR_AUC,0.9,0.8940980828870453,True,1.0,850989.0
CICIoT2023_R1,777,0.8,Utility-Cost-Ratio,PR_AUC,0.95,0.9437701986029922,True,1.0,850989.0
CICIoT2023_R1,777,0.8,CB-Score,F1,0.9,0.8576689129157041,True,0.0,379898.0
CICIoT2023_R1,777,0.8,CB-Score,F1,0.95,0.9053171858554654,True,0.0,379898.0
CICIoT2023_R1,777,0.8,CB-Score,PR_AUC,0.9,0.8940980828870453,True,0.0,379898.0
CICIoT2023_R1,777,0.8,CB-Score,PR_AUC,0.95,0.9437701986029922,True,0.0,379898.0
CICIoT2023_R1,777,0.8,Historical-DoubleCost,F1,0.9,0.8576689129157041,True,0.0,379898.0
CICIoT2023_R1,777,0.8,Historical-DoubleCost,F1,0.95,0.9053171858554654,True,0.0,379898.0
CICIoT2023_R1,777,0.8,Historical-DoubleCost,PR_AUC,0.9,0.8940980828870453,True,0.0,379898.0
CICIoT2023_R1,777,0.8,Historical-DoubleCost,PR_AUC,0.95,0.9437701986029922,True,0.0,379898.0
CICIoT2023_R1,777,0.8,Oort-Style-Adapted,F1,0.9,0.8576689129157041,True,0.0,426590.0
CICIoT2023_R1,777,0.8,Oort-Style-Adapted,F1,0.95,0.9053171858554654,True,1.0,851101.0
CICIoT2023_R1,777,0.8,Oort-Style-Adapted,PR_AUC,0.9,0.8940980828870453,True,1.0,851101.0
CICIoT2023_R1,777,0.8,Oort-Style-Adapted,PR_AUC,0.95,0.9437701986029922,True,1.0,851101.0
CICIoT2023_R1,777,0.8,Oracle-Score-Exact,F1,0.9,0.8576689129157041,True,0.0,379898.0
CICIoT2023_R1,777,0.8,Oracle-Score-Exact,F1,0.95,0.9053171858554654,True,0.0,379898.0
CICIoT2023_R1,777,0.8,Oracle-Score-Exact,PR_AUC,0.9,0.8940980828870453,True,0.0,379898.0
CICIoT2023_R1,777,0.8,Oracle-Score-Exact,PR_AUC,0.95,0.9437701986029922,True,0.0,379898.0
CICIoT2023_R1,777,1.0,Full-Contextual,F1,0.9,0.8576689129157041,True,0.0,519846.0
CICIoT2023_R1,777,1.0,Full-Contextual,F1,0.95,0.9053171858554654,True,1.0,1036769.0
CICIoT2023_R1,777,1.0,Full-Contextual,PR_AUC,0.9,0.8940980828870453,True,1.0,1036769.0
CICIoT2023_R1,777,1.0,Full-Contextual,PR_AUC,0.95,0.9437701986029922,True,1.0,1036769.0
CICIoT2023_R1,777,1.0,Random-Budget,F1,0.9,0.8576689129157041,True,0.0,520616.0
CICIoT2023_R1,777,1.0,Random-Budget,F1,0.95,0.9053171858554654,True,1.0,1038309.0
CICIoT2023_R1,777,1.0,Random-Budget,PR_AUC,0.9,0.8940980828870453,True,1.0,1038309.0
CICIoT2023_R1,777,1.0,Random-Budget,PR_AUC,0.95,0.9437701986029922,True,1.0,1038309.0
CICIoT2023_R1,777,1.0,Cost-Only,F1,0.9,0.8576689129157041,True,0.0,520696.0
CICIoT2023_R1,777,1.0,Cost-Only,F1,0.95,0.9053171858554654,True,1.0,1038469.0
CICIoT2023_R1,777,1.0,Cost-Only,PR_AUC,0.9,0.8940980828870453,True,1.0,1038469.0
CICIoT2023_R1,777,1.0,Cost-Only,PR_AUC,0.95,0.9437701986029922,True,1.0,1038469.0
CICIoT2023_R1,777,1.0,Utility-Only,F1,0.9,0.8576689129157041,True,0.0,520696.0
CICIoT2023_R1,777,1.0,Utility-Only,F1,0.95,0.9053171858554654,True,1.0,944969.0
CICIoT2023_R1,777,1.0,Utility-Only,PR_AUC,0.9,0.8940980828870453,True,1.0,944969.0
CICIoT2023_R1,777,1.0,Utility-Only,PR_AUC,0.95,0.9437701986029922,True,1.0,944969.0
CICIoT2023_R1,777,1.0,Utility-Cost-Ratio,F1,0.9,0.8576689129157041,True,0.0,520696.0
CICIoT2023_R1,777,1.0,Utility-Cost-Ratio,F1,0.95,0.9053171858554654,True,1.0,944969.0
CICIoT2023_R1,777,1.0,Utility-Cost-Ratio,PR_AUC,0.9,0.8940980828870453,True,1.0,944969.0
CICIoT2023_R1,777,1.0,Utility-Cost-Ratio,PR_AUC,0.95,0.9437701986029922,True,1.0,944969.0
CICIoT2023_R1,777,1.0,CB-Score,F1,0.9,0.8576689129157041,True,0.0,473966.0
CICIoT2023_R1,777,1.0,CB-Score,F1,0.95,0.9053171858554654,True,0.0,473966.0
CICIoT2023_R1,777,1.0,CB-Score,PR_AUC,0.9,0.8940980828870453,True,0.0,473966.0
CICIoT2023_R1,777,1.0,CB-Score,PR_AUC,0.95,0.9437701986029922,True,0.0,473966.0
CICIoT2023_R1,777,1.0,Historical-DoubleCost,F1,0.9,0.8576689129157041,True,0.0,473966.0
CICIoT2023_R1,777,1.0,Historical-DoubleCost,F1,0.95,0.9053171858554654,True,0.0,473966.0
CICIoT2023_R1,777,1.0,Historical-DoubleCost,PR_AUC,0.9,0.8940980828870453,True,0.0,473966.0
CICIoT2023_R1,777,1.0,Historical-DoubleCost,PR_AUC,0.95,0.9437701986029922,True,0.0,473966.0
CICIoT2023_R1,777,1.0,Oort-Style-Adapted,F1,0.9,0.8576689129157041,True,0.0,520696.0
CICIoT2023_R1,777,1.0,Oort-Style-Adapted,F1,0.95,0.9053171858554654,True,1.0,944969.0
CICIoT2023_R1,777,1.0,Oort-Style-Adapted,PR_AUC,0.9,0.8940980828870453,True,1.0,944969.0
CICIoT2023_R1,777,1.0,Oort-Style-Adapted,PR_AUC,0.95,0.9437701986029922,True,1.0,944969.0
CICIoT2023_R1,777,1.0,Oracle-Score-Exact,F1,0.9,0.8576689129157041,True,0.0,473966.0
CICIoT2023_R1,777,1.0,Oracle-Score-Exact,F1,0.95,0.9053171858554654,True,0.0,473966.0
CICIoT2023_R1,777,1.0,Oracle-Score-Exact,PR_AUC,0.9,0.8940980828870453,True,0.0,473966.0
CICIoT2023_R1,777,1.0,Oracle-Score-Exact,PR_AUC,0.95,0.9437701986029922,True,0.0,473966.0
CICIoT2023_R1,2026,0.1,Full-Contextual,F1,0.9,0.8490133512469562,True,0.0,519821.0
CICIoT2023_R1,2026,0.1,Full-Contextual,F1,0.95,0.8961807596495649,True,0.0,519821.0
CICIoT2023_R1,2026,0.1,Full-Contextual,PR_AUC,0.9,0.8946810230345424,True,0.0,519821.0
CICIoT2023_R1,2026,0.1,Full-Contextual,PR_AUC,0.95,0.9443855243142392,True,0.0,519821.0
CICIoT2023_R1,2026,0.1,Random-Budget,F1,0.9,0.8490133512469562,True,0.0,97457.0
CICIoT2023_R1,2026,0.1,Random-Budget,F1,0.95,0.8961807596495649,True,0.0,97457.0
CICIoT2023_R1,2026,0.1,Random-Budget,PR_AUC,0.9,0.8946810230345424,True,0.0,97457.0
CICIoT2023_R1,2026,0.1,Random-Budget,PR_AUC,0.95,0.9443855243142392,True,0.0,97457.0
CICIoT2023_R1,2026,0.1,Cost-Only,F1,0.9,0.8490133512469562,True,1.0,194747.0
CICIoT2023_R1,2026,0.1,Cost-Only,F1,0.95,0.8961807596495649,True,1.0,194747.0
CICIoT2023_R1,2026,0.1,Cost-Only,PR_AUC,0.9,0.8946810230345424,True,0.0,97412.0
CICIoT2023_R1,2026,0.1,Cost-Only,PR_AUC,0.95,0.9443855243142392,True,0.0,97412.0
CICIoT2023_R1,2026,0.1,Utility-Only,F1,0.9,0.8490133512469562,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Utility-Only,F1,0.95,0.8961807596495649,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Utility-Only,PR_AUC,0.9,0.8946810230345424,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Utility-Only,PR_AUC,0.95,0.9443855243142392,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Utility-Cost-Ratio,F1,0.9,0.8490133512469562,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Utility-Cost-Ratio,F1,0.95,0.8961807596495649,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Utility-Cost-Ratio,PR_AUC,0.9,0.8946810230345424,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Utility-Cost-Ratio,PR_AUC,0.95,0.9443855243142392,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,CB-Score,F1,0.9,0.8490133512469562,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,CB-Score,F1,0.95,0.8961807596495649,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,CB-Score,PR_AUC,0.9,0.8946810230345424,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,CB-Score,PR_AUC,0.95,0.9443855243142392,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Historical-DoubleCost,F1,0.9,0.8490133512469562,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Historical-DoubleCost,F1,0.95,0.8961807596495649,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Historical-DoubleCost,PR_AUC,0.9,0.8946810230345424,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Historical-DoubleCost,PR_AUC,0.95,0.9443855243142392,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Oort-Style-Adapted,F1,0.9,0.8490133512469562,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Oort-Style-Adapted,F1,0.95,0.8961807596495649,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Oort-Style-Adapted,PR_AUC,0.9,0.8946810230345424,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Oort-Style-Adapted,PR_AUC,0.95,0.9443855243142392,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Oracle-Score-Exact,F1,0.9,0.8490133512469562,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Oracle-Score-Exact,F1,0.95,0.8961807596495649,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Oracle-Score-Exact,PR_AUC,0.9,0.8946810230345424,True,0.0,97544.0
CICIoT2023_R1,2026,0.1,Oracle-Score-Exact,PR_AUC,0.95,0.9443855243142392,True,0.0,97544.0
CICIoT2023_R1,2026,0.2,Full-Contextual,F1,0.9,0.8490133512469562,True,0.0,519821.0
CICIoT2023_R1,2026,0.2,Full-Contextual,F1,0.95,0.8961807596495649,True,0.0,519821.0
CICIoT2023_R1,2026,0.2,Full-Contextual,PR_AUC,0.9,0.8946810230345424,True,0.0,519821.0
CICIoT2023_R1,2026,0.2,Full-Contextual,PR_AUC,0.95,0.9443855243142392,True,0.0,519821.0
CICIoT2023_R1,2026,0.2,Random-Budget,F1,0.9,0.8490133512469562,True,0.0,144472.0
CICIoT2023_R1,2026,0.2,Random-Budget,F1,0.95,0.8961807596495649,True,0.0,144472.0
CICIoT2023_R1,2026,0.2,Random-Budget,PR_AUC,0.9,0.8946810230345424,True,0.0,144472.0
CICIoT2023_R1,2026,0.2,Random-Budget,PR_AUC,0.95,0.9443855243142392,True,0.0,144472.0
CICIoT2023_R1,2026,0.2,Cost-Only,F1,0.9,0.8490133512469562,True,1.0,288588.0
CICIoT2023_R1,2026,0.2,Cost-Only,F1,0.95,0.8961807596495649,True,3.0,572524.0
CICIoT2023_R1,2026,0.2,Cost-Only,PR_AUC,0.9,0.8946810230345424,True,0.0,144403.0
CICIoT2023_R1,2026,0.2,Cost-Only,PR_AUC,0.95,0.9443855243142392,True,0.0,144403.0
CICIoT2023_R1,2026,0.2,Utility-Only,F1,0.9,0.8490133512469562,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Utility-Only,F1,0.95,0.8961807596495649,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Utility-Only,PR_AUC,0.9,0.8946810230345424,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Utility-Only,PR_AUC,0.95,0.9443855243142392,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Utility-Cost-Ratio,F1,0.9,0.8490133512469562,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Utility-Cost-Ratio,F1,0.95,0.8961807596495649,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Utility-Cost-Ratio,PR_AUC,0.9,0.8946810230345424,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Utility-Cost-Ratio,PR_AUC,0.95,0.9443855243142392,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,CB-Score,F1,0.9,0.8490133512469562,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,CB-Score,F1,0.95,0.8961807596495649,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,CB-Score,PR_AUC,0.9,0.8946810230345424,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,CB-Score,PR_AUC,0.95,0.9443855243142392,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Historical-DoubleCost,F1,0.9,0.8490133512469562,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Historical-DoubleCost,F1,0.95,0.8961807596495649,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Historical-DoubleCost,PR_AUC,0.9,0.8946810230345424,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Historical-DoubleCost,PR_AUC,0.95,0.9443855243142392,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Oort-Style-Adapted,F1,0.9,0.8490133512469562,True,0.0,144552.0
CICIoT2023_R1,2026,0.2,Oort-Style-Adapted,F1,0.95,0.8961807596495649,True,0.0,144552.0
CICIoT2023_R1,2026,0.2,Oort-Style-Adapted,PR_AUC,0.9,0.8946810230345424,True,0.0,144552.0
CICIoT2023_R1,2026,0.2,Oort-Style-Adapted,PR_AUC,0.95,0.9443855243142392,True,0.0,144552.0
CICIoT2023_R1,2026,0.2,Oracle-Score-Exact,F1,0.9,0.8490133512469562,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Oracle-Score-Exact,F1,0.95,0.8961807596495649,True,0.0,144569.0
CICIoT2023_R1,2026,0.2,Oracle-Score-Exact,PR_AUC,0.9,0.8946810230345424,True,0.0,144569.0
