attacker,attacker_preprocessing,auc_ci_high,auc_ci_low,cell_id,claim_boundary,class_balance,dataset_protocol,fold_mean_auc,group_overlap_max,groups,hyperparameters,mean_auc,metadata_view,observations,privacy_split_seed,target,uncertainty,view_fields
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6879827177759884,0.5558130403392904,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6388637795075296,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6152522222222223,Minimal-Bucketed,3000,11,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7029060562469334,0.5574549927574008,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6475183900050567,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6271002222222223,Minimal-Bucketed,3000,123,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6892541481882476,0.5467102047258295,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6462045791245792,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6155942222222223,Minimal-Bucketed,3000,2026,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6877754114464849,0.5553570301226552,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6354798770365437,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6157944444444445,Minimal-Bucketed,3000,2027,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6949335385164368,0.5635323410568986,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6401735507856341,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6231513333333333,Minimal-Bucketed,3000,2718,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6970762614335216,0.5643683842945049,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6437584413580247,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6268533333333334,Minimal-Bucketed,3000,314,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.698018286403971,0.5663677839187797,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6422378498815998,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6309982222222222,Minimal-Bucketed,3000,3407,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.6872231898849606,0.5523599769632904,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6331020399353733,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6151228888888889,Minimal-Bucketed,3000,42,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.691666074778211,0.5582899974247015,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6388214478114478,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6200855555555556,Minimal-Bucketed,3000,777,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.7017378060365558,0.5634706326659452,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__attack_ratio_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.6400519141352474,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.6308886666666667,Minimal-Bucketed,3000,9001,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5755254990282225,0.44662474594842905,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.5169602299706467,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5099868888888889,Minimal-Bucketed,3000,11,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5846239457114916,0.461848294873505,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.5316504152637486,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5229400000000001,Minimal-Bucketed,3000,123,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5615630636724387,0.4444183248493058,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.49921062710437714,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5016393333333333,Minimal-Bucketed,3000,2026,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5784193636152649,0.4576417841750843,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.5166661936828604,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5181248888888889,Minimal-Bucketed,3000,2027,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5501531701648482,0.4430237420451272,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.4867839730639731,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.49732600000000005,Minimal-Bucketed,3000,2718,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.573850088573441,0.44476962401795733,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed314,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.5187824017957352,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5048462222222222,Minimal-Bucketed,3000,314,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5630551299459796,0.44266029420605735,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed3407,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.5138235802469137,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5016324444444444,Minimal-Bucketed,3000,3407,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5717198935264174,0.4544216573990036,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed42,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.5023984661172161,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5129471111111111,Minimal-Bucketed,3000,42,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5845301474454515,0.4667759526353276,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed777,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.5268382407407408,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5243773333333333,Minimal-Bucketed,3000,777,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
RandomForest,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5842185527146464,0.4506047679673721,PRIV__CICIDS2017_COVERAGE_R1__Minimal-Bucketed__RandomForest__client_size_above_seed_median__seed9001,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.5185503661770329,0,10,"{'class_weight': 'balanced', 'max_depth': 8, 'min_samples_leaf': 3, 'n_estimators': 300, 'n_jobs': 1}",0.5148382222222222,Minimal-Bucketed,3000,9001,client_size_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility_bucket', 'cost_bucket']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.600682017251345,0.5298801154142213,PRIV__CICIDS2017_COVERAGE_R1__No-Size__LogisticRegression__attack_ratio_above_seed_median__seed11,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.5597410622710622,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5627266666666667,No-Size,3000,11,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5915337114680275,0.5071949065957891,PRIV__CICIDS2017_COVERAGE_R1__No-Size__LogisticRegression__attack_ratio_above_seed_median__seed123,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.55536321332988,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5492133333333333,No-Size,3000,123,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5954855303030793,0.530224025974026,PRIV__CICIDS2017_COVERAGE_R1__No-Size__LogisticRegression__attack_ratio_above_seed_median__seed2026,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.5632947194163861,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5628453333333333,No-Size,3000,2026,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.576099012134234,0.49574754427128054,PRIV__CICIDS2017_COVERAGE_R1__No-Size__LogisticRegression__attack_ratio_above_seed_median__seed2027,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.5382954300020966,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5335053333333333,No-Size,3000,2027,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes']"
LogisticRegression,median imputation; StandardScaler for LogisticRegression/MLP numeric fields; client_id one-hot only in Raw; RandomForest numeric fields unscaled,0.5868090426569104,0.5127244331186259,PRIV__CICIDS2017_COVERAGE_R1__No-Size__LogisticRegression__attack_ratio_above_seed_median__seed2718,empirical pre-upload metadata leakage only; no formal privacy guarantee,0.5,CICIDS2017_COVERAGE_R1,0.552504455667789,0,10,"{'C': 1.0, 'class_weight': 'balanced', 'max_iter': 2000, 'solver': 'liblinear'}",0.5480973333333334,No-Size,3000,2718,attack_ratio_above_seed_median,2000-resample client-group bootstrap over out-of-fold predictions,"['utility', 'wire_bytes']"
